# Time-averaged data for fix flux
# TimeStep c_jVz c_jQzIon c_jQzNa c_jVzIon c_jVzAvg c_jVzAvg_spce
11600000 -1077.52 -12.3896 -12.3896 -12.3896 -4.50844 -4.49421
11610000 5376.75 19.1068 19.1068 19.1068 22.4969 22.6061
11620000 -195.466 4.28697 4.28697 4.28697 -0.817848 -0.842838
11630000 4610 1.09078 1.09078 1.09078 19.2887 19.4469
11640000 5120.12 20.2754 20.2754 20.2754 21.4231 21.5183
11650000 1375.51 -18.7435 -18.7435 -18.7435 5.75529 5.88294
11660000 -4715.45 -10.9561 -10.9561 -10.9561 -19.7299 -19.8502
11670000 8918.6 96.2892 96.2892 96.2892 37.3163 37.2249
11680000 35.4308 -5.87231 -5.87231 -5.87231 0.148246 0.174275
11690000 7704.57 24.1582 24.1582 24.1582 32.2367 32.4068
11700000 -2220.98 7.72072 7.72072 7.72072 -9.29278 -9.40378
11710000 11478.1 99.3758 99.3758 99.3758 48.0255 48.0114
11720000 -198.261 -3.37951 -3.37951 -3.37951 -0.829543 -0.822284
11730000 -9.94928 1.57838 1.57838 1.57838 -0.0416288 -0.0486399
11740000 2527.32 17.0666 17.0666 17.0666 10.5746 10.5918
11750000 7431.88 30.3722 30.3722 30.3722 31.0957 31.23
11760000 6385.83 57.0962 57.0962 57.0962 26.719 26.7035
11770000 1598.63 -21.7505 -21.7505 -21.7505 6.68881 6.83703
11780000 2174.38 47.8991 47.8991 47.8991 9.09782 8.97249
11790000 9246.12 54.5448 54.5448 54.5448 38.6867 38.783
11800000 14411.9 27.6911 27.6911 27.6911 60.3009 60.6929
11810000 2831.97 26.0475 26.0475 26.0475 11.8492 11.8393
11820000 15342.5 80.8972 80.8972 80.8972 64.1944 64.3948
11830000 10476.8 37.8057 37.8057 37.8057 43.836 44.0464
11840000 17597.2 95.9215 95.9215 95.9215 73.6282 73.8449
11850000 2456.17 13.869 13.869 13.869 10.2769 10.3051
11860000 3756.67 45.5567 45.5567 45.5567 15.7183 15.6587
11870000 7894.53 23.0235 23.0235 23.0235 33.0315 33.2131
11880000 4248.18 46.9736 46.9736 46.9736 17.7748 17.7266
11890000 1651.9 -24.1131 -24.1131 -24.1131 6.91171 7.07178
11900000 5465.36 80.4859 80.4859 80.4859 22.8676 22.721
11910000 8946.82 29.693 29.693 29.693 37.4344 37.625
11920000 13930.7 48.9987 48.9987 48.9987 58.2873 58.5724
11930000 10317.9 91.8519 91.8519 91.8519 43.1712 43.148
11940000 17937.8 90.5659 90.5659 90.5659 75.0534 75.3046
11950000 -981.138 16.971 16.971 16.971 -4.10518 -4.21143
11960000 7260.95 34.6144 34.6144 34.6144 30.3806 30.4909
11970000 6420.15 3.59943 3.59943 3.59943 26.8626 27.0741
11980000 -2421.3 9.42831 9.42831 9.42831 -10.131 -10.2563
11990000 4380.24 40.7888 40.7888 40.7888 18.3274 18.3099
12000000 22138.7 104.531 104.531 104.531 92.6304 92.9711
12010000 4985.91 63.9395 63.9395 63.9395 20.8615 20.7678
12020000 -946.556 -4.38061 -4.38061 -4.38061 -3.96049 -3.97542
12030000 22065.1 68.3418 68.3418 68.3418 92.3228 92.8135
12040000 19519.1 84.6975 84.6975 84.6975 81.6698 82.0017
12050000 1542.7 3.48281 3.48281 3.48281 6.45481 6.49459
12060000 11858.3 43.2946 43.2946 43.2946 49.6162 49.8522
12070000 -11745.9 -5.39196 -5.39196 -5.39196 -49.1462 -49.5382
12080000 7965.03 48.4142 48.4142 48.4142 33.3265 33.4035
12090000 1302.3 -2.1097 -2.1097 -2.1097 5.44894 5.50383
12100000 2927.31 -10.2261 -10.2261 -10.2261 12.2482 12.3947
12110000 -216.169 10.0364 10.0364 10.0364 -0.904473 -0.954454
12120000 -1151.07 -16.9666 -16.9666 -16.9666 -4.8162 -4.78525
12130000 2312.73 19.3312 19.3312 19.3312 9.67669 9.67678
12140000 2522.16 -7.55298 -7.55298 -7.55298 10.553 10.6739
12150000 -170.186 3.21368 3.21368 3.21368 -0.712075 -0.731644
12160000 -8748.48 -17.5432 -17.5432 -17.5432 -36.6045 -36.8394
12170000 6536.87 16.6728 16.6728 16.6728 27.3509 27.5114
12180000 -141.181 -4.41985 -4.41985 -4.41985 -0.590716 -0.577052
12190000 -108.466 3.53319 3.53319 3.53319 -0.453832 -0.47257
12200000 897.585 5.51992 5.51992 5.51992 3.75558 3.76399
12210000 434.99 7.78228 7.78228 7.78228 1.82004 1.80257
12220000 -2304.69 -23.5706 -23.5706 -23.5706 -9.64303 -9.62496
12230000 252.977 17.2423 17.2423 17.2423 1.05848 0.994661
12240000 -1467.83 -6.03424 -6.03424 -6.03424 -6.14156 -6.16793
12250000 1043.65 0.370149 0.370149 0.370149 4.36672 4.40201
12260000 1985.32 6.18498 6.18498 6.18498 8.3068 8.3508
12270000 999.38 -5.62839 -5.62839 -5.62839 4.1815 4.24054
12280000 -2384.85 -0.147262 -0.147262 -0.147262 -9.97845 -10.062
12290000 -3330.02 -1.07093 -1.07093 -1.07093 -13.9331 -14.0462
12300000 3979.74 3.75107 3.75107 3.75107 16.6516 16.7763
12310000 -13840.3 -39.1442 -39.1442 -39.1442 -57.9094 -58.2329
12320000 12457.4 40.1077 40.1077 40.1077 52.1231 52.3937
12330000 -1126.91 -1.27951 -1.27951 -1.27951 -4.71511 -4.7495
12340000 -385.369 5.86515 5.86515 5.86515 -1.61242 -1.65078
12350000 2883.64 -13.3989 -13.3989 -13.3989 12.0655 12.2238
12360000 299.679 6.3421 6.3421 6.3421 1.25389 1.23771
12370000 -1801.61 -12.0969 -12.0969 -12.0969 -7.53813 -7.5507
12380000 -1017.81 -7.73197 -7.73197 -7.73197 -4.25861 -4.26192
12390000 -371.632 3.6852 3.6852 3.6852 -1.55494 -1.58362
12400000 843.079 10.1646 10.1646 10.1646 3.52753 3.51441
12410000 -3369.99 -19.8435 -19.8435 -19.8435 -14.1004 -14.1357
12420000 -1317.61 18.973 18.973 18.973 -5.51302 -5.6396
12430000 -1456.37 1.54479 1.54479 1.54479 -6.0936 -6.15154
12440000 -494.087 -13.704 -13.704 -13.704 -2.06731 -2.02693
12450000 4436.4 26.6584 26.6584 26.6584 18.5624 18.6065
12460000 -3896.14 -5.33849 -5.33849 -5.33849 -16.3018 -16.4169
12470000 -255.354 -10.4909 -10.4909 -10.4909 -1.06843 -1.03318
12480000 -402.7 7.21358 7.21358 7.21358 -1.68494 -1.72959
12490000 5186.13 -0.494776 -0.494776 -0.494776 21.6993 21.8845
12500000 -6514.33 -16.5611 -16.5611 -16.5611 -27.2566 -27.4168
12510000 5376.14 19.6513 19.6513 19.6513 22.4943 22.6012
12520000 417.204 -2.03386 -2.03386 -2.03386 1.74563 1.76894
12530000 -6938.44 -21.2253 -21.2253 -21.2253 -29.0311 -29.1866
12540000 9408.73 26.8158 26.8158 26.8158 39.3671 39.5861
12550000 -1900.28 -6.48829 -6.48829 -6.48829 -7.95094 -7.99066
12560000 -505.62 2.61693 2.61693 2.61693 -2.11556 -2.14446
12570000 -1489.73 -19.9543 -19.9543 -19.9543 -6.23317 -6.20158
12580000 -1294 23.2532 23.2532 23.2532 -5.41423 -5.55804
12590000 -894.736 -14.4158 -14.4158 -14.4158 -3.74367 -3.71443
12600000 2217.59 9.78327 9.78327 9.78327 9.27861 9.31564
12610000 -25.349 4.14303 4.14303 4.14303 -0.106063 -0.124439
12620000 -1042.34 -6.79882 -6.79882 -6.79882 -4.36124 -4.36936
12630000 1470.04 3.3887 3.3887 3.3887 6.15078 6.18839
12640000 -2581.73 0.636629 0.636629 0.636629 -10.8022 -10.896
12650000 -3854.33 -27.3193 -27.3193 -27.3193 -16.1269 -16.1477
12660000 5699.83 30.5711 30.5711 30.5711 23.8487 23.9209
12670000 -1113.72 -18.3868 -18.3868 -18.3868 -4.65992 -4.62166
12680000 -2506.28 -6.81067 -6.81067 -6.81067 -10.4865 -10.5463
12690000 2951.27 21.6612 21.6612 21.6612 12.3484 12.3612
12700000 2198.86 3.19406 3.19406 3.19406 9.20023 9.2644
12710000 -948.797 -4.81055 -4.81055 -4.81055 -3.96986 -3.98306
12720000 -753.613 6.53376 6.53376 6.53376 -3.15319 -3.20737
12730000 -894.815 -5.76149 -5.76149 -5.76149 -3.744 -3.75128
12740000 1790.34 -6.27203 -6.27203 -6.27203 7.49097 7.58064
12750000 -14.4007 3.3904 3.3904 3.3904 -0.060254 -0.0750679
12760000 -775.938 4.14707 4.14707 4.14707 -3.2466 -3.2915
12770000 125.282 2.87323 2.87323 2.87323 0.524192 0.516492
12780000 -3032.22 -15.3414 -15.3414 -15.3414 -12.6871 -12.7295
12790000 2141.49 4.28151 4.28151 4.28151 8.96023 9.01777
12800000 438.277 5.13128 5.13128 5.13128 1.83379 1.82762
12810000 406.179 3.84864 3.84864 3.84864 1.69949 1.6976
12820000 -880.525 -6.63773 -6.63773 -6.63773 -3.68421 -3.68729
12830000 358.419 5.84964 5.84964 5.84964 1.49966 1.48763
12840000 1535.91 -0.362334 -0.362334 -0.362334 6.4264 6.48216
12850000 -1156.83 -8.21417 -8.21417 -8.21417 -4.84029 -4.84647
12860000 1840.66 9.72601 9.72601 9.72601 7.70149 7.72544
12870000 -247.082 -5.11543 -5.11543 -5.11543 -1.03381 -1.02095
12880000 -1302.97 -1.4458 -1.4458 -1.4458 -5.45175 -5.49165
12890000 1725.46 11.1688 11.1688 11.1688 7.21951 7.23331
12900000 1582.21 -1.20081 -1.20081 -1.20081 6.62013 6.68106
12910000 987.17 4.88945 4.88945 4.88945 4.13042 4.14464
12920000 -2332.96 -13.5263 -13.5263 -13.5263 -9.76133 -9.78663
12930000 -1095.46 3.86137 3.86137 3.86137 -4.58352 -4.63849
12940000 1264.57 1.60342 1.60342 1.60342 5.29107 5.32896
12950000 -1346.77 -2.06431 -2.06431 -2.06431 -5.63503 -5.67388
12960000 435.276 2.02866 2.02866 2.02866 1.82124 1.82805
12970000 -2873.33 -12.0771 -12.0771 -12.0771 -12.0223 -12.0728
12980000 -2322.85 -5.03591 -5.03591 -5.03591 -9.71902 -9.77979
12990000 6571.41 15.1142 15.1142 15.1142 27.4954 27.6637
13000000 105.077 -2.14884 -2.14884 -2.14884 0.439652 0.452429
13010000 -585.356 6.30489 6.30489 6.30489 -2.44919 -2.49646
13020000 -386.326 -6.64678 -6.64678 -6.64678 -1.61642 -1.60202
13030000 241.253 4.71625 4.71625 4.71625 1.00943 0.998047
13040000 -587.221 -4.99162 -4.99162 -4.99162 -2.45699 -2.45667
13050000 -1785.69 -8.56886 -8.56886 -8.56886 -7.47151 -7.49841
13060000 -5694.02 -6.0712 -6.0712 -6.0712 -23.8244 -23.9998
13070000 104.554 13.9874 13.9874 13.9874 0.437466 0.382139
13080000 -943.214 -3.63427 -3.63427 -3.63427 -3.9465 -3.96447
13090000 302.388 2.61096 2.61096 2.61096 1.26522 1.26488
13100000 1489.87 4.66329 4.66329 4.66329 6.23379 6.26671
13110000 -3834.65 -21.0747 -21.0747 -21.0747 -16.0446 -16.091
13120000 4198.2 19.7347 19.7347 19.7347 17.5657 17.6306
13130000 2222.12 7.84621 7.84621 7.84621 9.29756 9.34291
13140000 -1505.83 -9.46589 -9.46589 -9.46589 -6.30056 -6.31379
13150000 -1155.32 -1.58054 -1.58054 -1.58054 -4.83397 -4.8681
13160000 -1527.24 1.65579 1.65579 1.65579 -6.39011 -6.45102
13170000 1450.74 4.06298 4.06298 4.06298 6.07006 6.10414
13180000 1037.28 -1.06047 -1.06047 -1.06047 4.34007 4.38117
13190000 -3151.06 -19.5872 -19.5872 -19.5872 -13.1843 -13.213
13200000 454.935 18.0271 18.0271 18.0271 1.90349 1.84349
13210000 -2553.24 -4.66452 -4.66452 -4.66452 -10.683 -10.7535
13220000 1651.8 2.53281 2.53281 2.53281 6.9113 6.95893
13230000 -765.246 -11.3312 -11.3312 -11.3312 -3.20187 -3.18108
13240000 2628.65 21.201 21.201 21.201 10.9985 11.0019
13250000 1083.07 -3.04356 -3.04356 -3.04356 4.53168 4.58277
13260000 -1615.35 -9.833 -9.833 -9.833 -6.75881 -6.77435
13270000 1611.05 12.1042 12.1042 12.1042 6.74078 6.7466
13280000 -603.283 -3.17397 -3.17397 -3.17397 -2.52419 -2.5321
13290000 717.306 -6.17697 -6.17697 -6.17697 3.00128 3.05267
13300000 -223.092 -1.65586 -1.65586 -1.65586 -0.933439 -0.934329
13310000 -750.303 -3.54307 -3.54307 -3.54307 -3.13935 -3.15089
13320000 250.918 11.3521 11.3521 11.3521 1.04987 1.01083
13330000 -20.6175 -1.81557 -1.81557 -1.81557 -0.0862657 -0.0793331
13340000 -1557.06 -9.04489 -9.04489 -9.04489 -6.5149 -6.53171
13350000 1674.85 12.4829 12.4829 12.4829 7.00773 7.0142
13360000 2388.72 0.966076 0.966076 0.966076 9.99464 10.0749
13370000 -98.5887 -4.08168 -4.08168 -4.08168 -0.412505 -0.398764
13380000 -1214.95 0.902503 0.902503 0.902503 -5.08346 -5.13016
13390000 -2284.31 -5.72775 -5.72775 -5.72775 -9.55778 -9.61427
13400000 1268.06 8.01142 8.01142 8.01142 5.30571 5.31668
13410000 -2114.07 -12.2303 -12.2303 -12.2303 -8.84548 -8.86852
13420000 870.426 8.83959 8.83959 8.83959 3.64195 3.63539
13430000 85.3714 -6.18898 -6.18898 -6.18898 0.357202 0.386331
13440000 -882.631 -4.87302 -4.87302 -4.87302 -3.69302 -3.70362
13450000 4917.27 11.8103 11.8103 11.8103 20.5744 20.6981
13460000 -3016.19 4.7368 4.7368 4.7368 -12.6201 -12.7465
13470000 -436.471 -13.7392 -13.7392 -13.7392 -1.82624 -1.78368
13480000 -2709.73 -5.20853 -5.20853 -5.20853 -11.3378 -11.4115
13490000 516.038 9.02989 9.02989 9.02989 2.15916 2.13928
13500000 2362.89 -0.113218 -0.113218 -0.113218 9.88655 9.97046
13510000 -1000.12 -3.99095 -3.99095 -3.99095 -4.1846 -4.20308
13520000 -1153.76 -0.347327 -0.347327 -0.347327 -4.82743 -4.8667
13530000 404.927 7.10536 7.10536 7.10536 1.69426 1.67857
13540000 -765.078 -17.8223 -17.8223 -17.8223 -3.20116 -3.15298
13550000 -10241 -13.8269 -13.8269 -13.8269 -42.8494 -43.1527
13560000 4872.06 11.1459 11.1459 11.1459 20.3852 20.5102
13570000 23.1009 16.0604 16.0604 16.0604 0.0966564 0.0297065
13580000 2050.5 9.11649 9.11649 9.11649 8.57949 8.61342
13590000 -426.031 -6.55945 -6.55945 -6.55945 -1.78256 -1.76992
13600000 1488.18 3.45588 3.45588 3.45588 6.22671 6.26467
13610000 27.5228 -5.27598 -5.27598 -5.27598 0.115158 0.138392
13620000 -454.946 -3.93162 -3.93162 -3.93162 -1.90354 -1.90302
13630000 -1996.34 9.43123 9.43123 9.43123 -8.35289 -8.46317
13640000 908.88 1.45619 1.45619 1.45619 3.80285 3.82879
13650000 -0.629492 -0.541494 -0.541494 -0.541494 -0.00263386 -0.000371298
13660000 1369.05 1.20907 1.20907 1.20907 5.72826 5.77149
13670000 -501.481 -4.56006 -4.56006 -4.56006 -2.09825 -2.09671
13680000 159.195 3.33941 3.33941 3.33941 0.66609 0.657621
13690000 -2123.61 2.51879 2.51879 2.51879 -8.8854 -8.97101
13700000 342.407 -7.95649 -7.95649 -7.95649 1.43267 1.47833
13710000 -469.996 -6.93368 -6.93368 -6.93368 -1.96651 -1.95385
13720000 340.765 9.61222 9.61222 9.61222 1.42579 1.39727
13730000 -2276.08 -19.3157 -19.3157 -19.3157 -9.52335 -9.52222
13740000 4540 20.494 20.494 20.494 18.9958 19.0696
13750000 -938.836 -3.19326 -3.19326 -3.19326 -3.92818 -3.94786
13760000 -5664.07 -25.1936 -25.1936 -25.1936 -23.699 -23.7927
13770000 1713.73 11.2408 11.2408 11.2408 7.17041 7.18349
13780000 7152.62 15.2103 15.2103 15.2103 29.9273 30.1157
13790000 -9188.31 -23.2244 -23.2244 -23.2244 -38.4448 -38.6712
13800000 5502.52 24.6323 24.6323 24.6323 23.0231 23.1134
13810000 -1321.41 -6.27408 -6.27408 -6.27408 -5.52893 -5.54912
13820000 2785.53 10.2687 10.2687 10.2687 11.6549 11.7099
13830000 -5647.01 -28.5057 -28.5057 -28.5057 -23.6277 -23.7068
13840000 2166.2 19.196 19.196 19.196 9.06358 9.05907
13850000 286.279 4.03696 4.03696 4.03696 1.19782 1.1909
13860000 841.756 -3.02729 -3.02729 -3.02729 3.52199 3.56449
13870000 2547.22 1.25813 1.25813 1.25813 10.6578 10.7425
13880000 -1045.54 3.26549 3.26549 3.26549 -4.37464 -4.42533
13890000 -2080.84 -39.8326 -39.8326 -39.8326 -8.70646 -8.61186
13900000 1664.53 9.26532 9.26532 9.26532 6.96457 6.98425
13910000 -918.1 -2.03965 -2.03965 -2.03965 -3.84142 -3.86523
13920000 -47.4816 31.1156 31.1156 31.1156 -0.198668 -0.331634
13930000 -1877.64 -9.92937 -9.92937 -9.92937 -7.85624 -7.88064
13940000 9240.88 12.8979 12.8979 12.8979 38.6648 38.9366
13950000 -2221.03 1.33734 1.33734 1.33734 -9.29301 -9.37708
13960000 -2360.95 -4.72395 -4.72395 -4.72395 -9.87847 -9.9419
13970000 6399.95 10.1917 10.1917 10.1917 26.778 26.961
13980000 -5877.54 -29.6905 -29.6905 -29.6905 -24.5922 -24.6745
13990000 -4.16021 18.8896 18.8896 18.8896 -0.0174068 -0.0972567
14000000 1061.37 1.06243 1.06243 1.06243 4.44087 4.47386
14010000 -516.945 -8.50229 -8.50229 -8.50229 -2.16295 -2.14533
14020000 -2765.04 -11.7545 -11.7545 -11.7545 -11.5692 -11.6172
14030000 67.0083 7.47538 7.47538 7.47538 0.280369 0.251194
14040000 7850.01 16.8067 16.8067 16.8067 32.8452 33.0515
14050000 -1401.47 2.88141 2.88141 2.88141 -5.86388 -5.92552
14060000 789.639 -10.2616 -10.2616 -10.2616 3.30393 3.37511
14070000 -7796.7 -18.2613 -18.2613 -18.2613 -32.6222 -32.8204
14080000 5224.48 6.81172 6.81172 6.81172 21.8597 22.0155
14090000 1070.96 9.67326 9.67326 9.67326 4.48102 4.47802
14100000 -355.67 4.35112 4.35112 4.35112 -1.48816 -1.51908
14110000 -1023.07 -7.14972 -7.14972 -7.14972 -4.28063 -4.28659
14120000 1735.51 9.12108 9.12108 9.12108 7.26153 7.28432
14130000 1103.19 -1.45672 -1.45672 -1.45672 4.61587 4.66097
14140000 -1025.34 1.83853 1.83853 1.83853 -4.29013 -4.33409
14150000 -2226.09 -7.34222 -7.34222 -7.34222 -9.31419 -9.36181
14160000 1350.99 6.52727 6.52727 6.52727 5.65266 5.67283
14170000 349.63 2.38373 2.38373 2.38373 1.46289 1.46518
14180000 -581.586 -8.93374 -8.93374 -8.93374 -2.43341 -2.41625
14190000 -249.949 7.13933 7.13933 7.13933 -1.04581 -1.08476
14200000 -851.184 -10.9097 -10.9097 -10.9097 -3.56144 -3.54546
14210000 3484.44 7.8094 7.8094 7.8094 14.5793 14.6693
14220000 -260.544 -1.66573 -1.66573 -1.66573 -1.09014 -1.09231
14230000 -2801.31 -3.60625 -3.60625 -3.60625 -11.721 -11.8047
14240000 2127.97 9.67756 9.67756 9.67756 8.90366 8.93796
14250000 389.296 5.36028 5.36028 5.36028 1.62885 1.61998
14260000 -7367.2 -26.9002 -26.9002 -26.9002 -30.8251 -30.9717
14270000 8329.52 24.56 24.56 24.56 34.8516 35.042
14280000 -2031.24 -5.29943 -5.29943 -5.29943 -8.49892 -8.54828
14290000 1725.82 0.488342 0.488342 0.488342 7.221 7.27988
14300000 -416.875 -5.95167 -5.95167 -5.95167 -1.74425 -1.73386
14310000 533.021 10.5266 10.5266 10.5266 2.23021 2.20462
14320000 -1890.01 -11.8715 -11.8715 -11.8715 -7.908 -7.92465
14330000 -524.389 -7.7718 -7.7718 -7.7718 -2.1941 -2.17982
14340000 1326.2 6.34003 6.34003 6.34003 5.54897 5.56904
14350000 -479.473 13.8305 13.8305 13.8305 -2.00616 -2.08145
14360000 -1218.84 -5.62265 -5.62265 -5.62265 -5.09975 -5.11906
14370000 6212.56 0.384451 0.384451 0.384451 25.994 26.2117
14380000 -3740.73 0.65212 0.65212 0.65212 -15.6516 -15.7864
14390000 -97.9671 5.08624 5.08624 5.08624 -0.409904 -0.434824
14400000 -9822.86 -36.0595 -36.0595 -36.0595 -41.0998 -41.2945
14410000 9499.4 33.4334 33.4334 33.4334 39.7464 39.9408
14420000 -2070 3.78112 3.78112 3.78112 -8.6611 -8.75015
14430000 -941.57 -5.42083 -5.42083 -5.42083 -3.93962 -3.95
14440000 346.096 -6.14341 -6.14341 -6.14341 1.4481 1.48624
14450000 -953.631 3.28776 3.28776 3.28776 -3.99009 -4.03763
14460000 963.981 0.876788 0.876788 0.876788 4.03339 4.06373
14470000 500.608 0.104516 0.104516 0.104516 2.09459 2.11183
14480000 1674.99 0.301238 0.301238 0.301238 7.00834 7.06621
14490000 1470.09 2.8498 2.8498 2.8498 6.15101 6.1909
14500000 -2034.11 -17.351 -17.351 -17.351 -8.51092 -8.50953
14510000 1092.78 15.9122 15.9122 15.9122 4.57228 4.54373
14520000 100.867 -1.53035 -1.53035 -1.53035 0.422039 0.432058
14530000 -1579.94 0.636553 0.636553 0.636553 -6.61063 -6.6691
14540000 265.813 2.27036 2.27036 2.27036 1.11219 1.11199
14550000 620.975 3.60379 3.60379 3.60379 2.59822 2.60494
14560000 -1200.78 -1.18754 -1.18754 -1.18754 -5.0242 -5.06158
14570000 -1103.47 -4.09484 -4.09484 -4.09484 -4.61703 -4.63872
14580000 -4579.13 -20.7811 -20.7811 -20.7811 -19.1595 -19.2335
14590000 7766.77 27.1543 27.1543 27.1543 32.497 32.6566
14600000 -325.734 -7.16329 -7.16329 -7.16329 -1.3629 -1.34418
14610000 173.49 -2.86035 -2.86035 -2.86035 0.725901 0.744096
14620000 -72.1454 1.80863 1.80863 1.80863 -0.301864 -0.312042
14630000 -1939.72 1.08223 1.08223 1.08223 -8.11599 -8.18905
14640000 -1084.7 -4.8821 -4.8821 -4.8821 -4.5385 -4.5562
14650000 715.309 -1.56355 -1.56355 -1.56355 2.99292 3.02478
14660000 -1027.69 5.66168 5.66168 5.66168 -4.29996 -4.36013
14670000 1750.94 1.53575 1.53575 1.53575 7.32609 7.38143
14680000 668.825 1.87364 1.87364 1.87364 2.79843 2.81414
14690000 1398.71 3.59111 3.59111 3.59111 5.85235 5.88659
14700000 -752.526 -6.02166 -6.02166 -6.02166 -3.14865 -3.14981
14710000 -2697.03 -5.17474 -5.17474 -5.17474 -11.2846 -11.358
14720000 2297.45 1.10001 1.10001 1.10001 9.61276 9.68924
14730000 2327.17 6.87803 6.87803 6.87803 9.73713 9.79027
14740000 -1576.22 -2.72804 -2.72804 -2.72804 -6.59507 -6.63921
14750000 -1879.13 -2.33954 -2.33954 -2.33954 -7.86245 -7.91893
14760000 -2251.2 -19.897 -19.897 -19.897 -9.41924 -9.41477
14770000 -2019.16 2.89014 2.89014 2.89014 -8.44838 -8.53187
14780000 9400.87 10.9871 10.9871 10.9871 39.3342 39.6198
14790000 -14937.7 -15.923 -15.923 -15.923 -62.501 -62.9613
14800000 4513.46 24.1116 24.1116 24.1116 18.8848 18.9424
14810000 565.555 -9.44156 -9.44156 -9.44156 2.36634 2.42614
14820000 -2205.97 3.16858 3.16858 3.16858 -9.22999 -9.32125
14830000 117.825 -0.692301 -0.692301 -0.692301 0.49299 0.500072
14840000 -3146.32 -0.932245 -0.932245 -0.932245 -13.1645 -13.2717
14850000 -79.7397 -5.63056 -5.63056 -5.63056 -0.333639 -0.312697
14860000 8391.89 12.1683 12.1683 12.1683 35.1125 35.3575
14870000 -4896.66 -5.71698 -5.71698 -5.71698 -20.4881 -20.6369
14880000 -325.054 -12.1628 -12.1628 -12.1628 -1.36006 -1.32021
14890000 2104.58 21.2541 21.2541 21.2541 8.80578 8.79041
14900000 173.601 -2.92242 -2.92242 -2.92242 0.726364 0.744825
14910000 635.039 4.56313 4.56313 4.56313 2.65707 2.66023
14920000 115.006 5.8519 5.8519 5.8519 0.481198 0.460568
14930000 -5129.62 -7.62519 -7.62519 -7.62519 -21.4628 -21.6118
14940000 2735.23 -6.85915 -6.85915 -6.85915 11.4445 11.57
14950000 -4916.45 -33.1419 -33.1419 -33.1419 -20.5709 -20.6047
14960000 7672.02 42.5256 42.5256 42.5256 32.1005 32.192
14970000 21.8488 3.85247 3.85247 3.85247 0.0914174 0.0759338
14980000 692.294 -9.54611 -9.54611 -9.54611 2.89663 2.96135
14990000 -2301.23 5.21071 5.21071 5.21071 -9.62858 -9.73182
15000000 -69.4221 -6.16881 -6.16881 -6.16881 -0.290469 -0.266892
15010000 1185.01 0.202785 0.202785 0.202785 4.95821 4.9992
15020000 -7741.41 -28.8939 -28.8939 -28.8939 -32.3908 -32.5423
15030000 4638.99 17.8711 17.8711 17.8711 19.41 19.4984
15040000 1222.11 18.3013 18.3013 18.3013 5.11341 5.07934
15050000 -2385.34 -23.7415 -23.7415 -23.7415 -9.98049 -9.96454
15060000 3443.28 14.2011 14.2011 14.2011 14.407 14.4687
15070000 -2767.35 -1.48266 -1.48266 -1.48266 -11.5789 -11.6703
15080000 1536.01 7.0445 7.0445 7.0445 6.42684 6.45135
15090000 -700.498 -4.69912 -4.69912 -4.69912 -2.93095 -2.93586
15100000 2289.12 6.603 6.603 6.603 9.57791 9.63088
15110000 69.569 -5.1885 -5.1885 -5.1885 0.291084 0.315432
15120000 -2459.79 -6.54093 -6.54093 -6.54093 -10.292 -10.3513
15130000 511.35 13.8107 13.8107 13.8107 2.13954 2.09932
15140000 14992 108.542 108.542 108.542 62.728 62.7994
15150000 23814.3 122.177 122.177 122.177 99.6416 99.9669
15160000 459.546 38.1083 38.1083 38.1083 1.92279 1.77822
15170000 1836.95 7.68119 7.68119 7.68119 7.68599 7.71845
15180000 3896.22 31.6113 31.6113 31.6113 16.3022 16.3064
15190000 5278.16 -11.737 -11.737 -11.737 22.0844 22.3203
15200000 3522.46 63.0068 63.0068 63.0068 14.7383 14.5968
15210000 1374 13.6521 13.6521 13.6521 5.74896 5.73987
15220000 10238.5 29.3731 29.3731 29.3731 42.8391 43.0766
15230000 6716.17 4.93466 4.93466 4.93466 28.1011 28.3175
15240000 8327.61 45.4752 45.4752 45.4752 34.8436 34.9457
15250000 2379.28 11.3872 11.3872 11.3872 9.95515 9.99111
15260000 9934.65 63.9522 63.9522 63.9522 41.5676 41.6485
15270000 1841.11 16.4241 16.4241 16.4241 7.7034 7.6991
15280000 1150.52 8.22936 8.22936 8.22936 4.81387 4.81977
15290000 7713.7 38.0199 38.0199 38.0199 32.2749 32.3868
15300000 17383.1 83.3371 83.3371 83.3371 72.7327 72.9948
15310000 12306.2 62.4238 62.4238 62.4238 51.4902 51.6613
15320000 -972.413 -6.33762 -6.33762 -6.33762 -4.06867 -4.07627
15330000 -583.599 4.63412 4.63412 4.63412 -2.44184 -2.482
15340000 5560.28 11.9515 11.9515 11.9515 23.2648 23.4107
15350000 6662.02 70.1923 70.1923 70.1923 27.8745 27.8136
15360000 2197.09 5.07068 5.07068 5.07068 9.19286 9.24904
15370000 9462.81 22.0873 22.0873 22.0873 39.5933 39.8343
15380000 -2928.16 8.75715 8.75715 8.75715 -12.2517 -12.3921
15390000 14371.2 100.6 100.6 100.6 60.1307 60.2137
15400000 15010.8 56.8482 56.8482 56.8482 62.8068 63.0969
15410000 12194.7 52.007 52.007 52.007 51.0237 51.2348
15420000 9665.59 98.2114 98.2114 98.2114 40.4418 40.3687
15430000 -1352.12 -22.1542 -22.1542 -22.1542 -5.6574 -5.61166
15440000 278.257 30.6647 30.6647 30.6647 1.16425 1.04469
15450000 307.994 -7.98266 -7.98266 -7.98266 1.28868 1.33324
